Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
33310002,Waking Gods (Themis Files #2),Sylvain Neuvel,"Neuvel, Sylvain","Laurel Lefkow, Adna Sablylich, Charlie Anson, Christopher Ragland, William Hope, Madeleine Rose, Karina Fernandez, Olivia Dowd, Sarah Wells",,,4,4.01,Random House Audio,Audible Audio,8,2017,2017,10/5/17,8/19/17,"audible, mixed-pov","audible (#42), mixed-pov (#4)",read,,,,1,1
7937843,Room,Emma Donoghue,"Donoghue, Emma",,,,2,4.07,"Little, Brown and Company",Hardcover,321,2010,2010,,8/19/17,mixed-pov,mixed-pov (#2),read,,,,1,0
40891252,Out of Africa,Isak Dinesen,"Dinesen, Isak",Julie Harris,,,2,3.92,"Blackstone Audio, Inc.",Audiobook,,1999,1937,7/26/18,7/24/18,"audible, female-pov","audible (#68), female-pov (#86)",read,,,,1,1
36896898,Spinning Silver,Naomi Novik,"Novik, Naomi",,,,3,4.2,Del Rey,Kindle Edition,465,2018,2018,7/20/18,7/1/18,"botm, female-pov","botm (#11), female-pov (#84)",read,"I wanted to like this book more than I did, but something threw me off. It was long and there were lots of interwoven parts, which I enjoyed at first, but it got a bit cumbersome to keep track of everything. It was a good idea, and I enjoyed the characters, but on the whole not my favorite.",,,1,1
34199412,"Invisible City (Rebekah Roberts, #1)",Julia Dahl,"Dahl, Julia",,,,3,3.62,,Audible Audio,,,2014,7/29/18,6/17/18,"audible, female-pov","audible (#66), female-pov (#83)",read,,,,1,1
38821753,Caroline: Little House Revisited,Sarah  Miller,"Miller, Sarah",Elizabeth Marvel,,,3,3.8,Harper Audio,Audible Audio,,2017,2017,6/30/18,6/17/18,"audible, female-pov","audible (#64), female-pov (#82)",read,"3 1/2 stars. I loved revisiting a childhood favorite, but sometimes it gave new life to full characters and sometimes they seemed flat. I still enjoyed it though!",,,1,1
23848559,Furiously Happy: A Funny Book About Horrible Things,Jenny  Lawson,"Lawson, Jenny",,1250077001,9.78125E+12,5,3.9,Flatiron Books,Hardcover,329,2015,2015,7/8/18,5/27/18,female-pov,female-pov (#80),read,,,,1,1
34503571,The Book of Essie,Meghan MacLean Weir,"Weir, Meghan MacLean",,,,4,3.91,Knopf,Kindle Edition,319,2018,2018,7/6/18,6/1/18,female-pov,female-pov (#81),read,,,,1,1
35068432,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,Michelle McNamara,"McNamara, Michelle","Gillian Flynn, Patton Oswalt",0062319809,9.78006E+12,4,4.12,Harper,ebook,352,2018,2018,7/5/18,5/13/18,female-pov,female-pov (#78),read,,,,1,1
9472079,The Particular Sadness of Lemon Cake,Aimee Bender,"Bender, Aimee",,0307737152,9.78031E+12,2,3.24,Books on Tape,Audio CD,0,2010,2010,5/22/18,5/8/18,"audible, female-pov","audible (#63), female-pov (#76)",read,"This book was based on such an interesting premise--I really wanted to like it, but it was just too slow. Normally, I love detailed writing, but this was too bogged down. I think it would have worked better as a short story. <br/><br/>I also listened to the audiobook version, and it did not help. The author herself narrated, and it would have worked much better with a different, more experienced narrator.",,,1,1
10798416,The Statistical Probability of Love at First Sight,Jennifer E. Smith,"Smith, Jennifer E.",,0316122386,9.78032E+12,3,3.76,Poppy/Little Brown,Hardcover,236,2012,2012,,5/13/18,female-pov,female-pov (#77),read,,,,1,0
36681184,Still Lives,Maria Hummel,"Hummel, Maria",,1619021110,9.78162E+12,3,3.26,Counterpoint Press,Hardcover,275,2018,2018,5/19/18,5/4/18,"botm, female-pov","botm (#10), female-pov (#74)",read,,,,1,1
27153467,Why Not Me?,Mindy Kaling,"Kaling, Mindy",,,,3,3.91,Random House Audio,Audible Audio,5,2015,2015,,4/24/18,"audible, female-pov","audible (#27), female-pov (#73)",read,,,,1,1
17384028,Mrs. Lincoln's Dressmaker,Jennifer Chiaverini,"Chiaverini, Jennifer",,,,2,3.52,,Audiobook,,,2013,1/1/16,4/24/18,"audible, female-pov","audible (#26), female-pov (#72)",read,,,,1,1
30970106,Lab Girl,Hope Jahren,"Jahren, Hope",,,,4,3.98,Random House Audio,Audible Audio,12,2016,2016,,4/24/18,"audible, women-in-science, female-pov","audible (#19), women-in-science (#11), female-pov (#68)",read,"Started a bit frustrating, but it slowly grew on me. By the time I got to the end, I really enjoying it and I'm glad I stuck with it.",,,1,1
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,0451528824,9.78045E+12,5,4.31,Signet,Mass Market Paperback,320,2003,1908,,4/24/18,female-pov,female-pov (#67),read,"A classic, and Audible's version narrated by Rachel McAdams is amazing! Made me laugh and cry out loud on the Metro... made me look like a crazy person, but it was definitely worth it. ",,,2,1
13414792,The Sandcastle Girls,Chris Bohjalian,"Bohjalian, Chris","Cassandra Campbell, Alison Fraser",030791738X,9.78031E+12,4,3.89,Random House Audio,Audiobook,11,2012,2012,1/1/16,4/24/18,"audible, female-pov","audible (#20), female-pov (#69)",read,,,,1,1
33821699,Hidden Figures: The Untold Story of the African American Women Who Helped Win the Space Race,Margot Lee Shetterly,"Shetterly, Margot Lee",Robin Miles,,,3,3.97,HarperAudio,Audible Audio,11,2016,2016,1/1/16,4/24/18,"audible, women-in-science, female-pov","audible (#17), women-in-science (#10), female-pov (#65)",read,"I would give this three and a half stars if I could, but I'm demoting it to three because there were a couple of parts that felt like a bit of a struggle to get through. It's a great story, but maybe those pieces of it could have been better written.",,,1,1
38630767,Educated,Tara Westover,"Westover, Tara",Julia Whelan,,,4,4.47,Random House Audio,Audible Audio,352,2018,2018,4/25/18,4/15/18,"audible, female-pov","audible (#5), female-pov (#63)",read,,,,1,1
34021200,The Girl Who Drank the Moon,Kelly Barnhill,"Barnhill, Kelly",Christina Moore,,,5,4.12,Recorded Books,Audible Audio,10,2016,2016,5/31/18,4/24/18,"audible, female-pov","audible (#61), female-pov (#64)",read,"A super charming read! Loved it, and the audible narrator was perfect. Would definitely recommend.",,,1,1
35959740,Circe,Madeline Miller,"Miller, Madeline",,0316556343,9.78032E+12,4,4.24,"Little, Brown and Company",Hardcover,393,2018,2018,4/27/18,4/11/18,"botm, female-pov","botm (#5), female-pov (#60)",read,,,,1,1
33998348,I Was Anastasia,Ariel Lawhon,"Lawhon, Ariel",,0385541694,9.78039E+12,4,3.73,Doubleday,Hardcover,333,2018,2018,4/21/18,3/28/18,female-pov,female-pov (#59),read,,,,1,1
35297219,The Last Equation of Isaac Severy,Nova Jacobs,"Jacobs, Nova",,1501175122,9.7815E+12,4,3.56,Atria Books,Hardcover,337,2018,2018,4/14/18,4/11/18,"botm, female-pov","botm (#7), female-pov (#62)",read,,,,1,1
38395897,The Great Alone,Kristin Hannah,"Hannah, Kristin",Julia Whelan,,,4,4.41,Macmillan Audio,Audible Audio,15,2018,2018,4/2/18,3/26/18,"audible, female-pov","audible (#8), female-pov (#58)",read,,,,1,1
36293894,Sourdough,Robin Sloan,"Sloan, Robin",Thérèse Plummer,,9.78143E+12,5,3.76,Macmillan Audio ,Audiobook,7,2017,2017,3/21/18,3/16/18,"audible, female-pov","audible (#9), female-pov (#57)",read,,,,1,1
34324621,The German Girl,Armando Lucas Correa,"Correa, Armando Lucas",,1501121235,9.7815E+12,2,3.81,Atria Books,Paperback,368,2017,2016,4/11/18,2/18/18,"wwii, female-pov","wwii (#11), female-pov (#55)",read,,,,1,1
35305625,The Broken Girls,Simone St. James,"James, Simone St.",,0451476204,9.78045E+12,5,4.07,Berkley,Hardcover,326,2018,2018,3/1/18,2/24/18,"botm, female-pov","botm (#4), female-pov (#56)",read,"Deliciously creepy and exquisitely written! I couldn't put it down until I finished it, and have already recommended it to several friends.",,,1,1
38313119,"Still Me (Me Before You, #3)",Jojo Moyes,"Moyes, Jojo",Anna Acton,,,5,4.12,Penguin Audio,Audible Audio,,2018,2018,2/8/18,1/4/18,"audible, female-pov","audible (#14), female-pov (#51)",read,,,,1,1
39319320,A Wrinkle in Time,Madeleine L'Engle,"L'Engle, Madeleine","Hope Davis, Ava DuVernay, Charlotte Jones Voiklis",,,5,3.98,Listening Library ,Audible Audio,7,2012,1962,3/1/18,1/8/18,"audible, female-pov","audible (#50), female-pov (#52)",read,,,,1,1
35133917,As Bright as Heaven,Susan Meissner,"Meissner, Susan",,0399585966,9.7804E+12,5,4.1,Berkley,Hardcover,387,2018,2018,1/22/18,1/24/18,"botm, female-pov","botm (#3), female-pov (#53)",read,One of the best books I have read in a long time! Completely devoured it while stuck in the airport and in a plane. Will definitely be checking out more of Meissner's writing.,,,1,1
15801668,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,Denise Kiernan,"Kiernan, Denise",,1451617526,9.78145E+12,3,3.71,Touchstone/Simon & Schuster,Hardcover,373,2013,2013,9/1/16,2/6/18,"women-in-science, wwii, female-pov","women-in-science (#9), wwii (#10), female-pov (#54)",read,,,,1,1
8683812,The Paris Wife,Paula McLain,"McLain, Paula",,0345521307,9.78035E+12,3,3.82,Ballantine Books,Hardcover,314,2011,2011,1/6/18,12/31/17,female-pov,female-pov (#49),read,,,,1,1
272676,The Hiding Place,Corrie ten Boom,"Boom, Corrie ten","Elizabeth Sherrill, John Sherrill",0800794052,9.7808E+12,0,4.46,Chosen Books,Paperback,272,2006,1971,,12/28/17,"wwii, female-pov","wwii (#8), female-pov (#48)",read,,,,1,0
11216186,The Peach Keeper,Sarah Addison Allen,"Allen, Sarah Addison",,0553385607,9.78055E+12,0,3.85,Bantam,Paperback,282,2012,2011,,12/28/17,female-pov,female-pov (#47),read,,,,1,0
35758072,"Am I There Yet? The Loop-de-Loop, Zigzagging Journey to Adulthood",Mari Andrew,"Andrew, Mari",,1524761435,9.78152E+12,5,4.04,Clarkson Potter,Hardcover,192,2018,2018,4/19/18,1/3/18,female-pov,female-pov (#50),read,Such an enjoyable read... a great mix of things I already relate to and things I'm inspired to try! Perfect to enjoy with a cup of tea and a nice pair of socks.,,,1,1
15808370,Let's Pretend This Never Happened: A Mostly True Memoir,Jenny  Lawson,"Lawson, Jenny",,0425261018,9.78043E+12,4,3.9,Penguin Group (USA),Paperback,370,2013,2012,12/31/17,12/28/17,female-pov,female-pov (#45),read,,,,1,1
40071842,The Radium Girls: The Dark Story of America's Shining Women,Kate  Moore,"Moore, Kate",Angela  Brazil,,,3,4.15,"HighBridge, a Division of Recorded Books",Audible Audio,16,2017,2016,6/20/18,12/11/17,"audible, women-in-science, female-pov","audible (#11), women-in-science (#1), female-pov (#44)",read,"This book was very interesting, but I wasn't as happy with the writing style as I could have been. I felt as though the book and research were mostly focused on the Ottawa plant, but that isn't what the story started with. I would have also been glad to hear more details of the lasting effects, such as the establishment of OSHA and the scientific research based on the girls. Finally, I listened to an audio version of the book and it may have helped to actually read it--the narrator was not my favorite, but not terrible either. All in all, I would recommend it to others, but it might not be my first recommendation.",TRUE,,1,1
32919669,"An Unkindness of Magicians (The Unseen World, #1)",Kat Howard,"Howard, Kat",,1481451197,9.78148E+12,5,3.73,Gallery / Saga Press,Hardcover,355,2017,2017,3/18/18,12/11/17,female-pov,female-pov (#43),read,,,,1,1
30024752,The Love That Split the World,Emily Henry,"Henry, Emily",,1595148515,9.7816E+12,3,3.59,Razorbill,Paperback,416,2017,2016,,10/25/17,female-pov,female-pov (#40),read,,,,1,1
30142008,Rise of the Rocket Girls,Nathalia Holt,"Holt, Nathalia",,0316338907,9.78032E+12,4,3.88,Back Bay Books,Paperback,384,2017,2016,,10/25/17,"women-in-science, female-pov","women-in-science (#8), female-pov (#39)",read,,,,1,2
24452404,A Fall of Marigolds,Susan Meissner,"Meissner, Susan",Tavia Gilbert,163389228X,9.78163E+12,3,4.08,christianaudio,Kindle Edition,0,2015,2014,8/30/18,11/13/17,"audible, female-pov","audible (#71), female-pov (#42)",read,"I’ve read other books by Susan Meissner and I was really excited for this one, but the end of the story disappointed me. The writing was decent, but some phrases were a little tiresome after hearing them several times. This book is also split between two stories, but the dominant one got to be a bit much and I wish the distribution had been more even... I was much more interested in the present day events. Regardless, this was an engaging read and I did find myself wanting to know what was going to happen next in the story... would definitely recommend more of this author, even if it’s not this particular book.",,,1,1
28450993,A Thousand Nights,E.K. Johnston,"Johnston, E.K.",,1484728475,9.78148E+12,3,3.63,"Little, Brown Books for Young Readers",Paperback,352,2016,2015,,10/25/17,female-pov,female-pov (#41),read,,,,1,1
28930862,Fangirl,Rainbow Rowell,"Rowell, Rainbow","Rebecca Lowman, Maxwell Caulfield",,,3,3.96,Listening Library (Audio),Audible Audio,,2013,2013,,10/25/17,"audible, female-pov","audible (#45), female-pov (#37)",read,,,,1,1
28114494,Rosemary: The Hidden Kennedy Daughter,Kate Clifford Larson,"Larson, Kate Clifford",,0544811909,9.78054E+12,4,3.82,Mariner Books,Paperback,302,2016,2015,,10/25/17,female-pov,female-pov (#36),read,,,,1,1
7427531,Practical Magic,Alice Hoffman,"Hoffman, Alice",Cherry Jones,0743545656,9.78074E+12,4,3.73,Simon  Schuster Audio,Audiobook,4,1995,1995,11/27/17,10/11/17,"audible, female-pov","audible (#55), female-pov (#31)",read,,,,1,1
32968554,Swimming Home,Mary-Rose MacColl,"MacColl, Mary-Rose",,0143129961,9.78014E+12,4,3.61,Penguin Books,Paperback,432,2017,2015,,10/25/17,female-pov,female-pov (#35),read,,,,1,1
36112610,Artemis,Andy Weir,"Weir, Andy",Rosario Dawson,,,3,3.69,Audible Studios,Audible Audio,9,2017,2017,12/2/17,10/25/17,"audible, female-pov","audible (#33), female-pov (#32)",read,,,,1,1
34220606,Sisters First: Stories from Our Wild and Wonderful Life,Jenna Bush Hager,"Hager, Jenna Bush","Barbara Pierce Bush, Laura Bush",1538711419,9.78154E+12,3,4.06,Grand Central Publishing,Hardcover,256,2017,2017,11/7/17,10/25/17,female-pov,female-pov (#33),read,,,,1,1
33956433,City of Saints & Thieves,Natalie C. Anderson,"Anderson, Natalie C.",,,,3,3.9,G.P. Putnam's Sons Books for Young Readers,Hardcover,432,2017,2017,,10/25/17,female-pov,female-pov (#34),read,,,,1,1
28175701,"The Shadow Queen (Ravenspire, #1)",C.J. Redwine,"Redwine, C.J.",,1407170600,9.78141E+12,3,3.74,Scholastic Press,Paperback,390,2016,2016,9/26/17,9/24/17,female-pov,female-pov (#28),read,"Pretty good for YA fiction! A bit cheesy, but that's what I bought it for.",,,1,1
33972789,Snow & Rose,Emily Winfield Martin,"Martin, Emily Winfield",,0553538209,9.78055E+12,5,4.03,Random House Books for Young Readers,Kindle Edition,213,2017,2017,1/1/18,10/10/17,female-pov,female-pov (#30),read,,,,1,1
23719270,"Vengeance Road (Vengeance Road, #1)",Erin Bowman,"Bowman, Erin",,0544466381,9.78054E+12,3,3.82,HMH Books for Young Readers,Hardcover,327,2015,2015,10/27/17,9/23/17,female-pov,female-pov (#27),read,,,,1,1
18405,Gone with the Wind,Margaret Mitchell,"Mitchell, Margaret",,,,4,4.31,Warner Books,Mass Market Paperback,1037,1999,1936,,8/19/17,female-pov,female-pov (#24),read,,,,1,1
17118893,The Fault in Our Stars,John Green,"Green, John",,,,3,4.14,Penguin Books,Paperback,316,2013,2012,,8/19/17,female-pov,female-pov (#18),read,,,,1,0
38370976,A Beautiful Poison,Lydia Kang,"Kang, Lydia",Saskia Maarleveld,,,1,3.87,Brilliance Audio,Audible Audio,12,2017,2017,2/22/18,8/19/17,"audible, female-pov","audible (#57), female-pov (#21)",read,"Not a fan of this book at all! I wanted to like the story, but it was not well written at all. Just when I realized it wasn't ever going to be as good as I wanted, it somehow got worse. There were too many loose ends that were conveniently tied up out of no where and very little character development. Would not recommend.",,,1,1
30825777,"Lilac Girls (Lilac Girls, #1)",Martha Hall Kelly,"Kelly, Martha Hall",,1101883081,9.7811E+12,4,4.29,Ballantine Books,Paperback,502,2017,2016,,8/19/17,"wwii, female-pov","wwii (#3), female-pov (#15)",read,,,,1,1
25587463,The Nightingale,Kristin Hannah,"Hannah, Kristin",,,,4,4.62,St. Martin's Griffin,Paperback,594,2016,2015,,8/19/17,"wwii, female-pov","wwii (#2), female-pov (#14)",read,,,,1,1
22591147,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",Zach Appelman,,,4,4.32,Simon & Schuster Audio,Audible Audio,17,2014,2014,,8/19/17,"audible, wwii, female-pov","audible (#47), wwii (#4), female-pov (#17)",read,,,,1,1
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,0399155341,9.7804E+12,3,4.47,G.P. Putnam's Sons,Hardcover,464,2009,2009,,8/19/17,female-pov,female-pov (#12),read,,,,1,0
15989430,The Handmaid's Tale,Margaret Atwood,"Atwood, Margaret",Claire Danes,,,4,4.13,Audible a-list Collection,Audible Audio,11,2012,1985,,8/19/17,"audible, female-pov","audible (#56), female-pov (#13)",read,,,,1,1
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,0439023483,9.78044E+12,5,4.33,Scholastic Press,Hardcover,374,2008,2008,1/1/13,8/19/17,female-pov,female-pov (#11),read,,,,2,1
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,,,5,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,8/19/17,female-pov,female-pov (#7),read,,,,1,1
13497749,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg","Reg Keeland, Simon Vance",,,1,4.17,Books on Tape,Audible Audio,17,2008,2005,1/1/16,8/19/17,"audible, female-pov","audible (#23), female-pov (#8)",read,,,,1,1
19288043,Gone Girl,Gillian Flynn,"Flynn, Gillian",,,,2,4.13,Broadway Books,Paperback,415,2014,2012,,8/19/17,female-pov,female-pov (#9),read,,,,1,0
32053906,The Immortal Life of Henrietta Lacks,Rebecca Skloot,"Skloot, Rebecca","Cassandra Campbell, Bahni Turpin",,,5,4.11,Random House Audio,Audible Audio,13,2010,2010,3/16/18,8/19/17,"audible, women-in-science, female-pov","audible (#10), women-in-science (#6), female-pov (#2)",read,,,,1,1
20910157,Yes Please,Amy Poehler,"Poehler, Amy",,0062268341,9.78006E+12,2,3.85,Dey St.,Hardcover,329,2014,2014,,8/19/17,female-pov,female-pov (#3),read,,,,1,0
13001716,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,"Kaling, Mindy",,0307939812,9.78031E+12,4,3.86,Random House Audio,Audiobook,5,2011,2011,,8/19/17,female-pov,female-pov (#5),read,,,,1,1
7445,The Glass Castle,Jeannette Walls,"Walls, Jeannette",,074324754X,9.78074E+12,5,4.31,Scribner,Paperback,288,2006,2005,,8/19/17,female-pov,female-pov (#4),read,,,,1,0
9418327,Bossypants,Tina Fey,"Fey, Tina",,,,3,3.96,Reagan Arthur Books,Kindle Edition,283,2011,2011,,8/19/17,female-pov,female-pov (#1),read,,,,1,1
35048585,Beneath a Scarlet Sky,Mark T. Sullivan,"Sullivan, Mark T.",Will Damron,,,2,4.43,Brillance Audio,Audible Audio,18,2017,2017,11/16/17,11/10/17,"audible, wwii","audible (#52), wwii (#6)",read,"I really wanted to like this book... the story could have been so interesting, but the writing was just not very good. The epilogue was written as nonfiction, and it was honestly the best part of the book. If people want to read it, I would recommend choosing whatever medium will be fastest for you (actual copy, audiobook, etc.).",,,1,1
9729504,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II",Mitchell Zuckoff,"Zuckoff, Mitchell",,0061988340,9.78006E+12,0,3.86,HarperCollins Publishers (NYC),Hardcover,384,2011,2011,,12/28/17,wwii,wwii (#7),read,,,,1,0
8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,"Hillenbrand, Laura",,1400064163,9.7814E+12,4,4.38,Random House,Hardcover,475,2010,2010,,8/19/17,wwii,wwii (#1),read,,,,1,0
36875820,"Hope Never Dies (Obama Biden Mysteries, #1)",Andrew Shaffer,"Shaffer, Andrew",,1683690397,9.78168E+12,3,3.51,Quirk Books,Paperback,301,2018,2018,8/27/18,7/12/18,,,read,"A little silly, but that was to be expected. This book was exactly what it was supposed to be.",,,1,1
34237826,Grant,Ron Chernow,"Chernow, Ron",,159420487X,9.78159E+12,4,4.48,Penguin Press ,Hardcover,1074,2017,2017,6/20/18,11/12/17,presidential-bios,presidential-bios (#3),read,"Chernow does it again! This was an incredibly long book, but very readable and enjoyable.",,,1,2
26851677,Luna: New Moon,Ian McDonald,"McDonald, Ian","Suzanne Toren, Soneela Nankani, Thom Rivera",,,1,3.75,Blackstone Audio,Audible Audio,,2015,2015,6/14/18,1/1/18,audible,audible (#7),read,This book was awful! It took my boyfriend and I six months to get through it together because we couldn't bring ourselves to listen to it. I didn't relate to any of the characters and couldn't force myself to care what happened to them. The description was horrible and the style was terrible-there were absolutely no redeeming qualities. I am so glad to finally be rid of this burden.,,,1,1
2215535,Nerds: Who They Are and Why We Need More of Them,David Anderegg,"Anderegg, David",,1585425907,9.78159E+12,0,3.67,Tarcher,Hardcover,288,2007,2007,1/1/06,12/28/17,,,read,,,,1,1
16130,Alexander Hamilton,Ron Chernow,"Chernow, Ron",,,,5,4.22,Penguin Books,Paperback,818,2005,2004,7/1/10,8/19/17,,,read,,,,1,1
17793119,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Jake Gyllenhaal,,,4,3.93,Audible Studios ,Audible Audio,5,2013,1925,1/1/06,8/19/17,audible,audible (#2),read,,,,2,1
31191008,Dark Matter,Blake Crouch,"Crouch, Blake",Jon Lindstrom,,,4,4.13,Random House Audio,Audible Audio,10,2016,2016,1/30/18,9/23/17,audible,audible (#15),read,,,,1,1
18686511,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",Rob Inglis,,,4,4.56,Recorded Books,Audible Audio,,2012,1955,10/31/17,10/20/17,audible,audible (#38),read,,,,1,1
3251912,The Two Towers,J.R.R. Tolkien,"Tolkien, J.R.R.",Rob Inglis,1850896313,9.78185E+12,4,4.48,Recorded Books,Audiobook,,1990,1954,9/28/17,9/17/17,audible,audible (#37),read,,,,1,1
23213739,"The Magicians (The Magicians, #1)",Lev Grossman,"Grossman, Lev",Mark Bramhall,,,2,3.53,Penguin Audio,Audible Audio,17,2009,2009,,4/24/18,audible,audible (#24),read,"It was interesting, but I haven't felt like I needed to continue the story. Didn't really retain my interest, even though this is totally the type of book I normally would love. ",,,1,1
26877780,Orhan's Inheritance,Aline Ohanesian,"Ohanesian, Aline",Assaf Cohen,,,3,3.95,HighBridge Company,Audible Audio,,2015,2015,,10/25/17,audible,audible (#58),read,,,,1,1
35647151,How to Stop Time,Matt Haig,"Haig, Matt",Mark Meadows,,,4,3.84,Canongate Books,Audible Audio,10,2017,2017,12/18/17,10/25/17,audible,audible (#51),read,,,,1,1
39291876,Quidditch Through the Ages,Kennilworthy Whisp,"Whisp, Kennilworthy","J.K. Rowling, Andrew Lincoln",,,5,3.81,Pottermore Publishing,Audible Audio,4,2018,2001,4/6/18,4/3/18,audible,audible (#49),read,,,,1,1
32188363,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark",Nick Offerman,,,4,3.92,Audible Studios,Audible Audio,8,2016,1876,,10/25/17,audible,audible (#44),read,,,,1,1
16170191,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.",Rob Inglis,,,5,4.29,Recorded Books,Audible Audio,11,2012,1937,,10/25/17,audible,audible (#39),read,,,,1,1
8255917,Washington: A Life,Ron Chernow,"Chernow, Ron",,1594202664,9.78159E+12,5,4.14,Penguin Press,Hardcover,904,2010,2010,,8/19/17,presidential-bios,presidential-bios (#2),read,,,,1,1
6889967,The Last Founding Father: James Monroe and a Nation's Call to Greatness,Harlow Giles Unger,"Unger, Harlow Giles",,0306818086,9.78031E+12,4,3.93,Da Capo Press,Hardcover,388,2009,2009,,8/19/17,presidential-bios,presidential-bios (#1),read,,,,1,1
22501099,"The President's Shadow (Culper Ring, #3)",Brad Meltzer,"Meltzer, Brad",,044655393X,9.78045E+12,2,3.83,Grand Central Publishing,Hardcover,401,2015,2015,,4/24/18,,,read,"I thought I would like this, and I did not--however, I think I got it on sale on Audible but didn't know there were two other books, so my review should be taken with a grain of salt. ",,,2,1
4020390,The Tales of Beedle the Bard,J.K. Rowling,"Rowling, J.K.",,0545128285,9.78055E+12,0,4.04,Arthur A. Levine Books,Hardcover,111,2008,2008,,4/24/18,,,read,,,,1,1
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,,,0,3.74,Washington Square Press,Mass Market Paperback,281,2002,1597,,4/24/18,,,read,,,,1,1
34122206,The Secret Lives of Color,Kassia St. Clair,"Clair, Kassia St.",,0143131141,9.78014E+12,5,4.12,Penguin Books,Hardcover,320,2017,2016,1/22/18,10/10/17,,,read,,,,1,1
20829029,The Martian,Andy Weir,"Weir, Andy",,,,5,4.41,Broadway Books/Crown/Random House,Paperback,387,2014,2011,7/1/15,8/19/17,,,read,,,,1,1
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,0061234001,9.78006E+12,5,4.01,William Morrow,Hardcover,268,2006,2005,,12/28/17,,,read,,,,1,1
27067850,Undermajordomo Minor,Patrick deWitt,"deWitt, Patrick",,0062281224,9.78006E+12,1,3.74,Ecco,Paperback,336,2016,2015,,10/25/17,,,read,,,,1,1
30037867,"A Study in Charlotte (Charlotte Holmes, #1)",Brittany Cavallaro,"Cavallaro, Brittany",,0062398911,9.78006E+12,3,3.76,Katherine Tegen Books,Paperback,321,2017,2016,,10/25/17,,,read,,,,1,1
34089632,Fantastic Beasts and Where to Find Them,Newt Scamander,"Scamander, Newt","J.K. Rowling, Eddie Redmayne",,,5,3.96,Pottermore from J.K. Rowling,Audible Audio,2,2017,2001,,10/25/17,,,read,,,,1,1
21411194,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,,,1,4.01,Vintage International,Paperback,296,2015,1987,,10/25/17,,,read,,,,1,0
33571234,The Hike: A Novel,Drew Magary,"Magary, Drew",,0399563873,9.7804E+12,3,3.96,Penguin Books,Paperback,278,2017,2016,,10/25/17,,,read,,,,1,1
28953569,"The Spy Who Couldn't Spell: A Dyslexic Traitor, an Unbreakable Code, and the FBI's Hunt for America's Stolen Secrets",Yudhijit Bhattacharjee,"Bhattacharjee, Yudhijit",,,,3,3.78,Penguin,Hardcover,304,2016,2016,,10/25/17,,,read,,,,1,1
10883,Benjamin Franklin: An American Life,Walter Isaacson,"Isaacson, Walter",,074325807X,9.78074E+12,4,4.04,Simon & Schuster,Paperback,586,2004,2003,,8/19/17,,,read,,,,1,0

11084145,Steve Jobs,Walter Isaacson,"Isaacson, Walter",,1451648537,9.78145E+12,3,4.16,Simon & Schuster,Hardcover,630,2011,2011,,8/19/17,,,read,,,,1,0
