Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
43822820,"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,"Jewell, Lisa",,"=""1501190105""","=""9781501190100""",0,3.96,Atria Books,Hardcover,340,2019,2019,,2021/10/18,to-read,to-read (#48),to-read,,,,0,0
39863498,"The Gilded Wolves (The Gilded Wolves, #1)",Roshani Chokshi,"Chokshi, Roshani",,"=""125014454X""","=""9781250144546""",0,3.71,Wednesday Books,Hardcover,388,2019,2019,,2021/10/18,to-read,to-read (#47),to-read,,,,0,0
54326518,"A River Enchanted (Elements of Cadence, #1)",Rebecca   Ross,"Ross, Rebecca",,"=""""","=""""",0,4.08,Harper Voyager,ebook,476,2022,2022,,2021/10/18,to-read,to-read (#45),to-read,,,,0,0
36492488,"We Hunt the Flame (Sands of Arawiya, #1)",Hafsah Faizal,"Faizal, Hafsah",,"=""0374311544""","=""9780374311544""",0,3.88,"Farrar, Straus and Giroux",Hardcover,472,2019,2019,,2021/10/18,to-read,to-read (#44),to-read,,,,0,0
52831200,"From Blood and Ash (Blood and Ash, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457017""","=""9781952457012""",0,4.22,Blue Box Press,ebook,622,2020,2020,,2021/10/18,to-read,to-read (#43),to-read,,,,0,0
46223364,"We Free the Stars (Sands of Arawiya, #2)",Hafsah Faizal,"Faizal, Hafsah",,"=""0374311579""","=""9780374311575""",0,4.20,"Farrar, Straus and Giroux",Hardcover,592,2021,2021,,2021/10/18,to-read,to-read (#42),to-read,,,,0,0
54319549,"A Kingdom of Flesh and Fire (Blood and Ash, #2)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457106""","=""9781952457104""",0,4.33,Blue Box Press,Kindle Edition,637,2020,2020,,2021/10/18,to-read,to-read (#41),to-read,,,,0,0
36321739,"The Never Tilting World (The Never Tilting World, #1)",Rin Chupeco,"Chupeco, Rin",,"=""0062821792""","=""9780062821799""",0,3.79,HarperTeen,Hardcover,481,2019,2019,,2021/10/18,to-read,to-read (#40),to-read,,,,0,0
16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619634449""","=""9781619634442""",0,4.17,Bloomsbury USA Childrens,Hardcover,419,2015,2015,2021/09/28,2021/05/11,,,read,,,,1,0
40772063,"The Lost Sisters (The Folk of the Air, #1.5)",Holly Black,"Black, Holly",,"=""""","=""9780316310444""",0,3.36,NOVL,Kindle Edition,50,2018,2018,2021/09/16,2021/02/25,,,read,,,,1,0
1853145,Sarum: The Novel of England,Edward Rutherfurd,"Rutherfurd, Edward",,"=""0449000729""","=""9780449000724""",0,4.08,Ballantine Books,Paperback,912,1997,1987,,2021/09/07,to-read,to-read (#39),to-read,,,,0,0
33643994,"Daughter of the Pirate King (Daughter of the Pirate King, #1)",Tricia Levenseller,"Levenseller, Tricia",,"=""1250095964""","=""9781250095961""",0,3.95,Feiwel  and Friends,Hardcover,308,2017,2017,,2021/09/07,to-read,to-read (#38),to-read,,,,0,0
39821312,The Candle and the Flame,Nafiza Azad,"Azad, Nafiza",,"=""1338306057""","=""9781338306057""",0,3.74,Scholastic,Kindle Edition,416,2019,2019,,2021/09/07,to-read,to-read (#37),to-read,,,,0,0
56645963,Jade Fire Gold,June C.L. Tan,"Tan, June C.L.",,"=""0063056364""","=""9780063056367""",0,3.69,HarperCollins,Hardcover,464,2021,2021,,2021/09/07,to-read,to-read (#36),to-read,,,,0,0
53439886,"How the King of Elfhame Learned to Hate Stories (The Folk of the Air, #3.5)",Holly Black,"Black, Holly",,"=""""","=""9780316540827""",0,4.16,"Little, Brown Books for Young Readers",ebook,200,2020,2020,2021/09/07,2021/04/28,,,read,,,,1,0
35796008,"Dance of Thieves (Dance of Thieves, #1)",Mary E. Pearson,"Pearson, Mary E.",,"=""1250159016""","=""9781250159014""",0,4.12,Henry Holt and Co. (BYR),Hardcover,512,2018,2018,,2021/09/06,to-read,to-read (#35),to-read,,,,0,0
35391237,"Five ​Dark Fates (Three Dark Crowns, #4)",Kendare Blake,"Blake, Kendare",,"=""0062686178""","=""9780062686176""",0,3.92,HarperTeen,Hardcover,452,2019,2019,2021/09/06,2021/07/16,,,read,,,,1,0
37486213,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,"Blake, Kendare",,"=""0062686143""","=""9780062686145""",0,3.96,Quill Tree Books,Hardcover,464,2018,2018,2021/08/15,2021/07/16,,,read,,,,1,0
24611697,The Gold Eaters,Ronald Wright,"Wright, Ronald",,"=""1594634629""","=""9781594634628""",0,3.74,Riverhead Books,Hardcover,384,2015,2015,,2021/08/13,to-read,to-read (#34),to-read,,,,0,0
41104164,"The Rise of Kyoshi (The Kyoshi Novels, #1)",F.C. Yee,"Yee, F.C.",Michael Dante DiMartino,"=""1419735047""","=""9781419735042""",0,4.44,Amulet Books,Hardcover,442,2019,2019,,2021/08/13,to-read,to-read (#33),to-read,,,,0,0
55285911,"A Deal with the Elf King (Married to Magic, #1)",Elise Kova,"Kova, Elise",,"=""1949694283""","=""9781949694284""",0,3.71,Silver Wing Press,Paperback,317,2020,2020,,2021/08/13,to-read,to-read (#32),to-read,,,,0,0
56645935,"Her Heart for a Compass (Buccleuch Family, #1)",Sarah Ferguson,"Ferguson, Sarah",,"=""0062976524""","=""9780062976529""",0,4.06,William Morrow,Hardcover,549,2021,2021,,2021/08/13,to-read,to-read (#31),to-read,,,,0,0
20958632,The Darkest Part of the Forest,Holly Black,"Black, Holly",,"=""0316213071""","=""9780316213073""",0,3.86,"Little, Brown Books for Young Readers",Hardcover,328,2015,2015,,2021/08/11,to-read,to-read (#30),to-read,,,,0,0
57308929,"The Liar’s Knot (Rook & Rose, #2)",M.A. Carrick,"Carrick, M.A.",,"=""0356515184""","=""9780356515182""",0,4.45,Orbit,Paperback,629,2021,2021,,2021/08/11,to-read,to-read (#29),to-read,,,,0,0
10194157,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250048117""","=""9781250048110""",0,3.92,Henry Holt & Company,Hardcover,358,2012,2012,,2021/08/11,to-read,to-read (#28),to-read,,,,0,0
29923707,"One Dark Throne (Three Dark Crowns, #2)",Kendare Blake,"Blake, Kendare",,"=""0062690450""","=""9780062690456""",0,4.03,Harper Teen,Paperback,448,2017,2017,2021/07/30,2021/07/16,,,read,,,,1,0
28374007,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,"Blake, Kendare",,"=""0062385437""","=""9780062385437""",0,3.79,Quill Tree Books,Hardcover,403,2016,2016,2021/07/21,2021/05/24,,,read,,,,1,0
27188596,"War Storm (Red Queen, #4)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062422995""","=""9780062422996""",0,3.81,HarperTeen,Hardcover,662,2018,2018,2021/07/08,2021/04/20,,,read,,,,1,0
11250317,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""1408816032""","=""9781408816035""",0,4.31,Bloomsbury Publishing,Hardcover,352,2011,2011,,2021/07/08,to-read,to-read (#27),to-read,,,,0,0
30226723,"King's Cage (Red Queen, #3)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310712""","=""9780062310712""",0,3.89,HarperTeen,ebook,520,2017,2017,2021/06/04,2021/04/20,,,read,,,,1,0
53138095,"A ​Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,"Maas, Sarah J.",,"=""168119628X""","=""9781681196282""",0,4.46,Bloomsbury Publishing,Hardcover,757,2021,2021,,2021/05/24,to-read,to-read (#26),to-read,,,,0,0
54860614,Ariadne,Jennifer Saint,"Saint, Jennifer",,"=""125077358X""","=""9781250773586""",0,3.79,Flatiron Books,Hardcover,308,2021,2021,,2021/05/24,to-read,to-read (#25),to-read,,,,0,0
22328546,"Red Queen (Red Queen, #1)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310631""","=""9780062310637""",0,3.99,HarperTeen,Hardcover,388,2015,2015,2021/05/22,2021/04/20,,,read,,,,1,0
23174274,"Glass Sword (Red Queen, #2)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310666""","=""9780062310668""",0,3.79,HarperTeen,Hardcover,444,2016,2016,2021/05/21,2021/04/20,,,read,,,,1,0
26032912,"The Queen of Nothing (The Folk of the Air, #3)",Holly Black,"Black, Holly",,"=""0316310409""","=""9780316310406""",5,4.34,"Little, Brown",ebook,321,2019,2019,2021/05/03,2020/12/15,,,read,,,,1,0
29739428,"Hero at the Fall (Rebel of the Sands, #3)",Alwyn Hamilton,"Hamilton, Alwyn",,"=""0451477863""","=""9780451477866""",5,4.33,Viking,Hardcover,463,2018,2017,2021/04/20,2021/01/10,,,read,,,,1,0
26032887,"The Wicked King (The Folk of the Air, #2)",Holly Black,"Black, Holly",,"=""0316310336""","=""9780316310338""",5,4.28,"Little, Brown Books for Young Readers",ebook,336,2019,2019,2021/04/13,2020/12/15,,,read,,,,1,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,"=""0316310271""","=""9780316310277""",5,4.02,"Little, Brown Books for Young Readers",Hardcover,370,2018,2018,2021/04/01,2020/11/15,,,read,,,,1,0
54304172,"The Infinity Courts (The Infinity Courts, #1)",Akemi Dawn Bowman,"Bowman, Akemi Dawn",,"=""153445649X""","=""9781534456495""",0,3.66,Simon & Schuster Books for Young Readers,Hardcover,465,2021,2021,,2021/04/12,to-read,to-read (#24),to-read,,,,0,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",3,4.23,"Little, Brown and Company",Hardcover,393,2018,2018,2021/01/08,2020/11/23,,,read,,,,1,0
50607466,"The Henna Artist (The Jaipur Trilogy, #1)",Alka Joshi,"Joshi, Alka",,"=""0778310205""","=""9780778310204""",4,4.18,Mira Books,Paperback,384,2020,2020,2021/02/08,2020/11/23,,,read,,,,1,0
38746485,Becoming,Michelle Obama,"Obama, Michelle",,"=""1524763136""","=""9781524763138""",5,4.44,Crown,Hardcover,426,2018,2018,2021/02/28,2020/11/23,,,read,,,,1,0
36546128,"The Haunting of Tram Car 015 (Dead Djinn Universe, #0.3)",P. Djèlí Clark,"Clark, P. Djèlí",,"=""1250294800""","=""9781250294807""",0,3.98,Tor.com,Paperback,130,2019,2019,,2021/02/25,to-read,to-read (#23),to-read,,,,0,0
51340378,"The Mask of Mirrors (Rook & Rose, #1)",M.A. Carrick,"Carrick, M.A.",,"=""0356515176""","=""9780356515175""",0,4.03,Orbit,Paperback,630,2021,2021,,2021/01/21,to-read,to-read (#22),to-read,,,,0,0
38347283,"The Notorious Virtues (The Notorious Virtues, #1)",Alwyn Hamilton,"Hamilton, Alwyn",,"=""0571342159""","=""9780571342150""",0,4.34,Faber & Faber,Paperback,368,2025,2025,,2021/01/21,to-read,to-read (#21),to-read,,,,0,0
29739361,"Traitor to the Throne (Rebel of the Sands, #2)",Alwyn Hamilton,"Hamilton, Alwyn",,"=""0451477855""","=""9780451477859""",5,4.30,Viking,Hardcover,518,2017,2017,2021/01/21,2021/01/10,,,read,,,,1,0
24934065,"Rebel of the Sands (Rebel of the Sands, #1)",Alwyn Hamilton,"Hamilton, Alwyn",,"=""0698410424""","=""9780698410428""",5,3.95,Viking Books for Young Readers,ebook,314,2016,2016,2021/01/10,2020/11/20,,,read,,,,1,0
13612970,"The Golden Tower (Magisterium, #5)",Holly Black,"Black, Holly","Cassandra Clare, Scott Fischer","=""0545522420""","=""9780545522427""",0,4.03,Scholastic Inc.,ebook,256,2018,2018,2021/01/01,2020/12/04,,,read,,,,1,0
13612968,"The Silver Mask (Magisterium, #4)",Holly Black,"Black, Holly",Cassandra Clare,"=""0545522390""","=""9780545522397""",0,4.07,Scholastic Press,ebook,200,2017,2017,2020/12/28,2020/12/04,,,read,,,,1,0
10562401,Skyjack: The Hunt for D.B. Cooper,Geoffrey Gray,"Gray, Geoffrey",,"=""0307735796""","=""9780307735799""",0,3.23,Random House Audio,Audio CD,0,2011,2011,,2020/12/27,to-read,to-read (#20),to-read,,,,0,0
13612965,"The Bronze Key (Magisterium,  #3)",Holly Black,"Black, Holly",Cassandra Clare,"=""0545522315""","=""9780545522311""",0,4.08,Scholastic,Hardcover,249,2016,2016,2020/12/21,2020/12/04,,,read,,,,1,0
452731,Local Justice: How Institutions Allocate Scarce Goods and Necessary Burdens,Jon Elster,"Elster, Jon",,"=""0871542323""","=""9780871542328""",0,3.62,Russell Sage Foundation,Paperback,293,1993,1992,2020/01/01,2020/12/16,,,read,,,,1,0
249508,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,Timothy Egan,"Egan, Timothy",,"=""061834697X""","=""9780618346974""",0,4.06,Houghton Mifflin,Hardcover,340,2005,2005,,2020/12/16,,,read,,,,1,0
36204378,The Book of Why: The New Science of Cause and Effect,Judea Pearl,"Pearl, Judea",Dana Mackenzie,"=""046509760X""","=""9780465097609""",0,3.94,Basic Books,Hardcover,432,2018,2018,2020/01/01,2020/12/16,,,read,,,,1,0
25852784,Evicted: Poverty and Profit in the American City,Matthew Desmond,"Desmond, Matthew",,"=""0553447432""","=""9780553447439""",0,4.47,Crown Publishers,Hardcover,418,2016,2016,2020/01/01,2020/12/15,,,read,,,,1,0
18405,Gone with the Wind,Margaret Mitchell,"Mitchell, Margaret",,"=""0446365386""","=""9780446365383""",0,4.31,Warner Books,Mass Market Paperback,1037,1993,1936,,2020/12/15,to-read,to-read (#19),to-read,,,,0,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",0,4.20,Bantam,Mass Market Paperback,283,1993,1947,,2020/12/15,,,read,,,,1,0
44778083,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635574048""","=""9781635574043""",0,4.46,Bloomsbury Publishing,Hardcover,803,2020,2020,,2020/12/15,to-read,to-read (#18),to-read,,,,0,0
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326353""","=""9780765326355""",0,4.67,Tor Books,Hardcover,1007,2010,2010,,2020/12/15,to-read,to-read (#17),to-read,,,,0,0
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,"Clare, Cassandra",,"=""1442403543""","=""9781442403543""",0,4.07,Margaret K. McElderry Books,Hardcover,425,2011,2011,2017/01/01,2020/12/08,,,read,,,,1,0
13612962,"The Copper Gauntlet (Magisterium, #2)",Holly Black,"Black, Holly",Cassandra Clare,"=""0545522285""","=""9780545522281""",0,4.11,Scholastic Press,Hardcover,264,2015,2015,2020/12/08,2020/12/04,,,read,,,,1,0
20578940,"The Iron Trial (Magisterium, #1)",Holly Black,"Black, Holly","Cassandra Clare, Scott Fischer","=""0545522250""","=""9780545522250""",0,3.96,Scholastic Press,Hardcover,295,2014,2014,2020/12/04,2020/11/24,,,read,,,,1,0
17939545,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""0606318887""","=""9780606318884""",0,4.18,Turtleback Books,Library Binding,432,2013,2012,,2020/11/24,to-read,to-read (#16),to-read,,,,0,0
17699853,"Chain of Gold (The Last Hours, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1481431870""","=""9781481431873""",0,4.38,Margaret K. McElderry Books,Hardcover,582,2020,2020,,2020/11/23,to-read,to-read (#15),to-read,,,,0,0
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",0,4.04,W.W. Norton & Company,Paperback,498,2005,1997,,2020/11/23,to-read,to-read (#14),to-read,,,,0,0
397483,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,"Larson, Erik",,"=""0609608444""","=""9780609608449""",0,4.00,Crown Publishers,Hardcover,464,2003,2003,,2020/11/23,to-read,to-read (#13),to-read,,,,0,0
34762552,Algorithms of Oppression: How Search Engines Reinforce Racism,Safiya Umoja Noble,"Noble, Safiya Umoja",,"=""1479837245""","=""9781479837243""",0,3.89,NYU Press,Paperback,248,2018,2018,,2020/11/23,to-read,to-read (#12),to-read,,,,0,0
1326258,"Chosen (House of Night, #3)",P.C. Cast,"Cast, P.C.",Kristin Cast,"=""0312360304""","=""9780312360306""",0,3.91,St. Martin's Griffin,Paperback,307,2008,2008,,2020/11/23,,,read,,,,1,0
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,"=""0786856866""","=""9780786856862""",0,4.24,Hyperion Books,Hardcover,279,2006,2006,,2020/11/23,,,read,,,,1,0
5064,"World Without End (Kingsbridge, #2)",Ken Follett,"Follett, Ken",,"=""""","=""""",0,4.32,Dutton,Hardcover,1237,2007,2007,,2020/11/23,to-read,to-read (#11),to-read,,,,0,0
33,The Lord of the Rings,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0618640150""","=""9780618640157""",0,4.53,Houghton Mifflin Harcourt,Paperback,1216,2005,1955,,2020/11/23,to-read,to-read (#10),to-read,,,,0,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",0,4.10,Scholastic Press,Hardcover,390,2010,2010,,2020/11/23,,,read,,,,1,0
3777732,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,"Clare, Cassandra",,"=""1416914307""","=""9781416914303""",0,4.27,Margaret K. McElderry Books,Hardcover,541,2009,2009,,2020/11/23,,,read,,,,1,0
1582996,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"Clare, Cassandra",,"=""1416914293""","=""9781416914297""",0,4.11,Margaret K. McElderry Books,Hardcover,453,2008,2008,,2020/11/23,,,read,,,,1,0
37470,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,"Gregory, Philippa",,"=""""","=""""",0,4.08,Washington Square Press,Paperback,661,2003,2001,,2020/11/23,to-read,to-read (#9),to-read,,,,0,0
17699859,"Chain of Thorns (The Last Hours, #3)",Cassandra Clare,"Clare, Cassandra",,"=""1406358118""","=""9781406358117""",0,4.06,Walker Books,Hardcover,778,2023,2023,,2020/11/23,to-read,to-read (#8),to-read,,,,0,0
17699855,"Chain of Iron (The Last Hours, #2)",Cassandra Clare,"Clare, Cassandra",,"=""140635810X""","=""9781406358100""",0,4.42,Walker Books,Hardcover,656,2021,2021,,2020/11/23,to-read,to-read (#7),to-read,,,,0,0
40381392,"Finale (Caraval, #3)",Stephanie Garber,"Garber, Stephanie",,"=""1250157668""","=""9781250157669""",0,4.15,Flatiron Books,Hardcover,478,2019,2019,2020/11/24,2020/11/13,,,read,,,,1,0
55361205,A Promised Land,Barack Obama,"Obama, Barack",,"=""1524763187""","=""9781524763183""",0,4.33,Crown,Kindle Edition,768,2020,2020,,2020/11/20,to-read,to-read (#6),to-read,,,,0,0
34037113,"The Rules of Magic (Practical Magic, #0.2)",Alice Hoffman,"Hoffman, Alice",Tanja Fornaro,"=""""","=""""",0,4.00,Simon & Schuster,Kindle Edition,369,2017,2017,,2020/11/20,to-read,to-read (#5),to-read,,,,0,0
36329818,"Legendary (Caraval, #2)",Stephanie Garber,"Garber, Stephanie",,"=""125009531X""","=""9781250095312""",0,4.12,Flatiron Books,Hardcover,451,2018,2018,2020/11/20,2020/11/13,,,read,,,,1,0
13079982,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",0,3.97,Simon & Schuster,Kindle Edition,194,2011,1953,,2020/11/14,to-read,to-read (#4),to-read,,,,0,0
27883214,"Caraval (Caraval, #1)",Stephanie Garber,"Garber, Stephanie",,"=""1250095255""","=""9781250095251""",5,3.97,Flatiron Books,Hardcover,407,2017,2016,2020/11/13,2020/11/11,,,read,,,,1,0
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,"Clare, Cassandra",,"=""1406321346""","=""9781406321340""",5,4.55,Walker Books Ltd,Paperback,567,2013,2013,,2020/11/13,,,read,,,,1,0
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",,"=""1892295490""","=""9781892295491""",2,3.43,Green Integer,Paperback,188,2003,1899,,2020/11/13,,,read,,,,1,0
11735983,"Insurgent (Divergent, #2)",Veronica Roth,"Roth, Veronica",,"=""0007442912""","=""9780007442911""",5,3.97,HarperCollins Children's Books,Hardcover,525,2012,2012,,2020/11/13,,,read,,,,1,0
10365,Where the Red Fern Grows,Wilson Rawls,"Rawls, Wilson",,"=""0375806814""","=""9780375806810""",0,4.12,Yearling,Mass Market Paperback,272,2000,1961,,2020/11/13,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,,2020/11/13,,,read,,,,1,0
24583,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark","Guy Cardwell, John Seelye, Mark Hallaq, Amanda Lee","=""""","=""9780143039563""",4,3.92,Penguin Classics,Paperback,244,2006,1876,,2020/11/13,,,read,,,,1,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.58,Scholastic Inc,Paperback,652,2006,2005,,2020/11/13,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139597""","=""9780439139595""",5,4.57,Scholastic,Paperback,734,2002,2000,,2020/11/13,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2020/11/13,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2020/11/13,,,read,,,,1,0
1934,"Little Women (Little Women, #1)",Louisa May Alcott,"Alcott, Louisa May","Regina Barreca, Grzegorz Komerski, Marta Fihel","=""""","=""""",5,4.16,Signet Classics,Mass Market Paperback,449,2004,1868,,2020/11/13,,,read,,,,1,0
44767458,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""059309932X""","=""9780593099322""",0,4.28,Ace,Hardcover,658,2019,1965,,2020/11/13,to-read,to-read (#3),to-read,,,,0,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",0,3.99,Simon & Schuster ,Paperback,453,2004,1961,,2020/11/13,to-read,to-read (#2),to-read,,,,0,0
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",3,4.12,Ember,Paperback,208,2006,1993,,2020/11/13,,,read,,,,1,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""159463193X""","=""9781594631931""",5,4.35,Riverhead Books,Paperback,371,2004,2003,,2020/11/13,,,read,,,,1,0
2956,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark","Guy Cardwell, E.W. Kemble, John Seelye, Walter Trier, Tom Wilson, William Little Hughes","=""0142437174""","=""9780142437179""",0,3.83,Penguin Classics,Paperback,327,2002,1884,,2020/11/13,,,read,,,,1,0
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",5,4.44,Riverhead Books,Hardcover,372,2007,2007,,2020/11/13,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",0,3.80,Back Bay Books,Paperback,277,2001,1951,,2020/11/13,to-read,to-read (#1),to-read,,,,0,0
24178,Charlotte’s Web,E.B. White,"White, E.B.","Garth Williams, Rosemary Wells","=""0064410935""","=""9780064410939""",4,4.20,HarperCollinsPublishers,Paperback,184,2001,1952,,2020/11/13,,,read,,,,1,0
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,"=""0399155341""","=""9780399155345""",5,4.46,G.P. Putnam's Sons,Hardcover,464,2009,2009,,2020/11/13,,,read,,,,1,0
7144,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","David McDuff, Joseph Frank","=""""","=""""",1,4.28,Penguin,Paperback,671,2002,1866,,2020/11/13,,,read,,,,1,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""0743477111""","=""9780743477116""",4,3.74,Washington Square Press,Mass Market Paperback,281,2002,1597,,2020/11/13,,,read,,,,1,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",3,3.70,Penguin Books ,Paperback,182,1999,1954,,2020/11/13,,,read,,,,1,0
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",4,4.14,Katherine Tegen Books,Paperback,487,2012,2011,,2020/11/13,,,read,,,,1,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",2,4.13,Random House: Modern Library,Paperback,272,2004,1890,,2020/11/13,,,read,,,,1,0
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse","=""0451526341""","=""9780451526342""",3,4.00,Signet Classics,Paperback,152,2020,1945,,2020/11/13,,,read,,,,1,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""1441341706""","=""9781441341709""",4,4.29,Modern Library,Paperback,279,2023,1813,,2020/11/13,,,read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""0060935464""","=""9780060935467""",4,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2020/11/13,,,read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.50,Scholastic Inc.,Paperback,912,2004,2003,,2020/11/13,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",4,4.34,Scholastic Press,Hardcover,374,2008,2008,,2020/11/13,,,read,,,,1,0
47281,Number the Stars,Lois Lowry,"Lowry, Lois",,"=""0440227534""","=""9780440227533""",4,4.19,Laurel Leaf,Mass Market Paperback,137,1998,1989,,2020/11/11,,,read,,,,1,0
1617,Night,Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""0374500010""","=""9780374500016""",4,4.38,Hill & Wang,Paperback,120,2006,1956,,2020/11/11,,,read,,,,1,0
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0439206472""","=""9780439206471""",4,4.02,"Scholastic, Inc.",Paperback,162,1999,1999,,2020/11/11,,,read,,,,1,0
41044096,Island of the Blue Dolphins,Scott O'Dell,"O'Dell, Scott",,"=""0547488890""","=""9780547488899""",3,3.87,HMH Books for Young Readers,Kindle Edition,194,2010,1960,,2020/11/11,,,read,,,,1,0
85990,"Princess Academy (Princess Academy, #1)",Shannon Hale,"Hale, Shannon",,"=""1599900734""","=""9781599900735""",3,4.04,Bloomsbury Children's Books,Paperback,314,2007,2005,,2020/11/11,,,read,,,,1,0
