Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
51841498,City of Spies (City of Spies #1),Mara Timon,"Timon, Mara",,"=""""","=""""",0,3.76,Zaffre,ebook,,2020,2020,,2023/02/25,to-read,to-read (#266),to-read,,,,0,0
58772746,Two Nights in Lisbon,Chris  Pavone,"Pavone, Chris",,"=""0374604762""","=""9780374604769""",0,3.72,MCD,Hardcover,436,2022,2022,,2023/02/25,to-read,to-read (#265),to-read,,,,0,0
59411559,The Man Who Could Move Clouds,Ingrid Rojas Contreras,"Contreras, Ingrid Rojas",,"=""0385546661""","=""9780385546669""",0,4.05,Doubleday,Hardcover,306,2022,2022,,2023/02/25,to-read,to-read (#264),to-read,,,,0,0
58672976,Notes on Your Sudden Disappearance,Alison Espach,"Espach, Alison",,"=""1250823145""","=""9781250823144""",0,3.80,Henry Holt and Co.,Hardcover,352,2022,2022,,2023/02/25,to-read,to-read (#263),to-read,,,,0,0
60258642,Bad Fruit,Ella   King,"King, Ella",,"=""1662601492""","=""9781662601491""",0,3.74,Astra House,Hardcover,256,2022,2022,,2023/02/25,to-read,to-read (#262),to-read,,,,0,0
23398883,Music for Wartime,Rebecca Makkai,"Makkai, Rebecca",,"=""0525426698""","=""9780525426691""",0,4.05,Viking,Hardcover,240,2015,2015,,2023/02/24,to-read,to-read (#261),to-read,,,,0,0
22253762,"Kitty Genovese: The Murder, the Bystanders, the Crime that Changed America",Kevin Cook,"Cook, Kevin",,"=""0393350576""","=""9780393350579""",0,3.78,W. W. Norton & Company,Paperback,256,2015,2014,,2023/02/22,to-read,to-read (#260),to-read,,,,0,0
53387949,The Burning Girls,C.J. Tudor,"Tudor, C.J.",,"=""198482502X""","=""9781984825025""",4,4.01,Ballantine Books,Hardcover,333,2021,2021,2023/02/21,2023/02/16,,,read,,,,1,0
57423631,Daughters of Sparta,Claire Heywood,"Heywood, Claire",,"=""0593184378""","=""9780593184370""",2,3.87,Dutton,Paperback,370,2021,2021,2023/02/15,2021/11/16,,,read,,,,1,0
61282526,Gone Like Yesterday,Janelle M.  Williams,"Williams, Janelle M.",,"=""0593471636""","=""9780593471630""",0,3.60,Tiny Reparations Books,Hardcover,368,2023,2023,,2023/02/15,to-read,to-read (#259),to-read,,,,0,0
61153740,Dyscalculia: A Love Story of Epic Miscalculation,Camonghne Felix,"Felix, Camonghne",,"=""0593242173""","=""9780593242179""",0,3.81,One World,Hardcover,240,2023,2023,,2023/02/13,to-read,to-read (#258),to-read,,,,0,0
91724536,"Hell Bent (Alex Stern, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",3,4.12,Flatiron Books,Hardcover,486,2023,2023,2023/02/12,2023/01/01,,,read,,,,1,0
161887,"East (East, #1)",Edith Pattou,"Pattou, Edith",,"=""0152052216""","=""9780152052218""",0,4.15,HMH Books for Young Readers,Paperback,507,2005,2003,,2023/02/11,to-read,to-read (#257),to-read,,,,0,0
38739562,With the Fire on High,Elizabeth Acevedo,"Acevedo, Elizabeth",,"=""0062662856""","=""9780062662859""",3,4.17,Quill Tree Books,ebook,395,2019,2019,2023/02/10,2023/02/07,,,read,,,,1,0
56587382,The Island of Missing Trees,Elif Shafak,"Shafak, Elif",,"=""0241434998""","=""9780241434994""",0,4.15,VIKIN,Hardcover,354,2021,2021,,2023/02/09,to-read,to-read (#256),to-read,,,,0,0
50215350,We Ride Upon Sticks,Quan Barry,"Barry, Quan",,"=""1524748099""","=""9781524748098""",4,3.78,Pantheon Books,Hardcover,367,2020,2020,2023/02/07,2023/01/31,,,read,,,,1,0
55711617,"My Heart Is a Chainsaw (The Indian Lake Trilogy, #1)",Stephen Graham Jones,"Jones, Stephen Graham",,"=""1982137630""","=""9781982137632""",0,3.53,Gallery / Saga Press,Hardcover,405,2021,2021,,2023/02/07,to-read,to-read (#255),to-read,,,,0,0
51113695,Saving Ruby King,Catherine Adel West,"West, Catherine Adel",,"=""0778305090""","=""9780778305095""",3,3.90,Park Row,Hardcover,352,2020,2020,2023/02/05,2020/08/13,,,read,,,,1,0
41104077,Invisible Women: Data Bias in a World Designed for Men,Caroline Criado Pérez,"Pérez, Caroline Criado",,"=""1419729071""","=""9781419729072""",3,4.35,Abrams Press,Hardcover,448,2019,2019,2023/01/30,2023/01/28,,,read,,,,1,0
56808509,The Lighthouse Witches,C.J.  Cooke,"Cooke, C.J.",,"=""059333423X""","=""9780593334232""",0,3.93,Berkley,Paperback,350,2021,2021,,2023/01/26,to-read,to-read (#254),to-read,,,,0,0
42505366,Wilder Girls,Rory Power,"Power, Rory",,"=""0525645586""","=""9780525645580""",0,3.46,Delacorte Press,Hardcover,357,2019,2019,,2023/01/26,to-read,to-read (#253),to-read,,,,0,0
45697147,Shiner,Amy Jo Burns,"Burns, Amy Jo",,"=""0525533648""","=""9780525533641""",1,3.86,Riverhead Books,Hardcover,272,2020,2020,2023/01/24,2023/01/20,,,read,,,,1,0
61240284,The Shadow of Perseus,Claire Heywood,"Heywood, Claire",,"=""0593471555""","=""9780593471555""",0,3.64,Dutton,Hardcover,289,2023,2023,,2023/01/24,to-read,to-read (#252),to-read,,,,0,0
61884838,Atalanta,Jennifer Saint,"Saint, Jennifer",,"=""1250855578""","=""9781250855572""",0,3.76,Flatiron Books,Hardcover,291,2023,2023,,2023/01/24,to-read,to-read (#251),to-read,,,,0,0
61154801,Phaedra,Laura Shepperson,"Shepperson, Laura",,"=""1639101535""","=""9781639101535""",0,3.33, ‎ Alcove Press,Paperback,304,2023,2023,,2023/01/24,to-read,to-read (#250),to-read,,,,0,0
61361681,Clytemnestra,Costanza Casati,"Casati, Costanza",,"=""1728268230""","=""9781728268231""",0,4.24,Sourcebooks Landmark,Hardcover,435,2023,2023,,2023/01/24,to-read,to-read (#249),to-read,,,,0,0
59781695,The Witch and the Tsar,Olesya Salnikova Gilmore,"Gilmore, Olesya Salnikova",,"=""0593546970""","=""9780593546970""",0,3.56,Ace,Hardcover,432,2022,2022,,2023/01/24,to-read,to-read (#248),to-read,,,,0,0
59416528,Ithaca (The Songs of Penelope #1),Claire North,"North, Claire",,"=""0356516040""","=""9780356516042""",0,3.69,Orbit,Hardcover,400,2022,2022,,2023/01/24,to-read,to-read (#247),to-read,,,,0,0
53462762,Stories from Suffragette City,M.J. Rose,"Rose, M.J.","Fiona  Davis, Kristin Hannah, Paula McLain, Christina Baker Kline, Chris Bohjalian, Megan Chance, Jamie Ford, Alyson Richman, Lisa Wingate, Dolen Perkins-Valdez, Katherine J. Chen, Steve Berry","=""""","=""""",2,3.85,Macmillan Audio,Audible Audio,,2020,2020,2023/01/19,2020/09/13,,,read,,,,1,0
59414094,How to Sell a Haunted House,Grady Hendrix,"Hendrix, Grady",,"=""0593201264""","=""9780593201268""",0,3.66,Berkley,Hardcover,419,2023,2023,,2023/01/13,to-read,to-read (#246),to-read,,,,0,0
59900661,The Whalebone Theatre,Joanna   Quinn,"Quinn, Joanna",,"=""0593321707""","=""9780593321706""",5,4.05,Knopf,Hardcover,558,2022,2022,2023/01/13,2022/10/04,,,read,,,,1,0
60784605,Maame,Jessica George,"George, Jessica",,"=""""","=""""",0,4.06,St. Martin's Press,Hardcover,320,2023,2023,,2023/01/13,to-read,to-read (#245),to-read,,,,0,0
61167445,Nocturne,Alyssa Wees,"Wees, Alyssa",,"=""0593357477""","=""9780593357477""",0,3.23,Del Rey,Hardcover,240,2023,2023,,2023/01/13,to-read,to-read (#244),to-read,,,,0,0
57693171,Olga Dies Dreaming,Xóchitl González,"González, Xóchitl",,"=""1250786177""","=""9781250786173""",4,3.97,Flatiron Books,Hardcover,369,2022,2022,2023/01/09,2023/01/08,,,read,,,,1,0
52381761,Magic for Liars,Sarah Gailey,"Gailey, Sarah",,"=""1250174627""","=""9781250174628""",5,3.62,Tor Books,Paperback,352,2020,2019,2023/01/05,2023/01/03,,,read,,,,1,0
60657589,"Emily Wilde's Encyclopaedia of Faeries (Emily Wilde, #1)",Heather Fawcett,"Fawcett, Heather",,"=""059350013X""","=""9780593500132""",0,4.00,Del Rey,Hardcover,336,2023,2023,,2023/01/02,to-read,to-read (#243),to-read,,,,0,0
60756719,In the Time of Our History,Susanne Pari,"Pari, Susanne",,"=""1496739264""","=""9781496739261""",0,4.04,Kensington,Paperback,304,2023,2023,,2023/01/02,to-read,to-read (#242),to-read,,,,0,0
61272710,The Night Travelers,Armando Lucas Correa,"Correa, Armando Lucas",,"=""1501187988""","=""9781501187988""",0,3.83,Atria Books,Hardcover,368,2023,2023,,2023/01/02,to-read,to-read (#241),to-read,,,,0,0
60839440,Ms. Demeanor,Elinor Lipman,"Lipman, Elinor",,"=""0358677882""","=""9780358677888""",0,3.46,Harper Perennial,Paperback,304,2023,2022,,2023/01/02,to-read,to-read (#240),to-read,,,,0,0
59894742,The Fortunes of Jaded Women,Carolyn Huynh,"Huynh, Carolyn",,"=""1982188731""","=""9781982188733""",3,3.64,Atria Books,Hardcover,272,2022,2022,2023/01/02,2023/01/01,,,read,,,,1,0
60916169,Independence,Chitra Banerjee Divakaruni,"Divakaruni, Chitra Banerjee",,"=""0063142384""","=""9780063142381""",0,4.11,William Morrow,Hardcover,288,2023,2023,,2023/01/01,to-read,to-read (#239),to-read,,,,0,0
31428970,"Ogre Enchanted (Ella Enchanted, #0.5)",Gail Carson Levine,"Levine, Gail Carson",,"=""0062561219""","=""9780062561213""",2,3.62,HarperCollins,Hardcover,352,2018,2018,2022/12/22,2018/10/18,,,read,,,,1,0
56970272,I Must Betray You,Ruta Sepetys,"Sepetys, Ruta",,"=""198483603X""","=""9781984836038""",0,4.40,Penguin,Hardcover,321,2022,2022,,2023/01/01,to-read,to-read (#238),to-read,,,,0,0
58848308,American Gods (A Full Cast Production),Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",3,4.11,HarperAudio,Audiobook,,2011,2001,2022/12/31,2021/10/12,,,read,,,,1,0
32801286,Goodnight Stories for Rebel Girls: 100 Tales to Dream Big,Elena Favilli,"Favilli, Elena",Francesca Cavallo,"=""""","=""""",3,4.32,Timbuktu Labs,Hardcover,211,2016,2016,2022/12/29,2022/12/28,,,read,,,,1,0
57089634,Lily,Rose Tremain,"Tremain, Rose",,"=""1784744565""","=""9781784744564""",0,3.81,Chatto & Windus,Hardcover,288,2021,2021,,2022/12/20,to-read,to-read (#237),to-read,,,,0,0
58276619,The Books of Jacob,Olga Tokarczuk,"Tokarczuk, Olga",Jennifer  Croft,"=""""","=""""",0,4.02,Riverhead Books,Hardcover,965,2022,2014,,2022/12/12,to-read,to-read (#236),to-read,,,,0,0
60097027,Nights of Plague,Orhan Pamuk,"Pamuk, Orhan",Ekin Oklap,"=""0525656898""","=""9780525656890""",0,3.57,Knopf,Hardcover,683,2022,2021,,2022/12/12,to-read,to-read (#235),to-read,,,,0,0
58065033,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,"=""""","=""""",4,4.29,Doubleday Books,Hardcover,390,2022,2022,2022/12/08,2022/11/17,,,read,,,,1,0
61102615,Stone Blind,Natalie Haynes,"Haynes, Natalie",,"=""0063258390""","=""9780063258396""",0,3.80,Harper,Hardcover,373,2023,2022,,2022/11/24,to-read,to-read (#234),to-read,,,,0,0
16031364,The Mists of Avalon,Marion Zimmer Bradley,"Bradley, Marion Zimmer",Davina Porter,"=""""","=""""",2,4.13,Recorded Books,Audible Audio,51,2012,1982,2022/11/17,2022/10/13,,,read,,,,1,0
57899793,All My Rage,Sabaa Tahir,"Tahir, Sabaa",,"=""0593202341""","=""9780593202340""",0,4.49,Razorbill,Hardcover,376,2022,2022,,2022/11/16,to-read,to-read (#233),to-read,,,,0,0
60409981,And Yet: Poems,Kate Baer,"Baer, Kate",,"=""0063115557""","=""9780063115552""",0,3.96,Harper Perennial,Paperback,112,2022,2022,,2022/11/16,to-read,to-read (#232),to-read,,,,0,0
60371069,My First Popsicle: An Anthology of Food and Feelings,Zosia Mamet,"Mamet, Zosia",,"=""0143137298""","=""9780143137290""",5,3.59,Penguin Books,Hardcover,304,2022,2022,2022/11/13,2022/11/08,,,read,,,,1,0
60018639,Thistlefoot,GennaRose Nethercott,"Nethercott, GennaRose",,"=""059346883X""","=""9780593468838""",4,3.95,Anchor,Hardcover,448,2022,2022,2022/11/08,2022/09/26,,,read,,,,1,0
56179377,Nettle & Bone,T. Kingfisher,"Kingfisher, T.",,"=""1250244048""","=""9781250244048""",0,4.11,Tor Books,Hardcover,243,2022,2022,,2022/10/29,to-read,to-read (#231),to-read,,,,0,0
60806376,Our Missing Hearts,Celeste Ng,"Ng, Celeste",Lucy Liu,"=""""","=""""",4,3.80,Penguin Audio,Audible Audio,12,2022,2022,2022/10/27,2022/10/18,,,read,,,,1,0
59687975,Babysitter,Joyce Carol Oates,"Oates, Joyce Carol",,"=""""","=""""",0,3.25,Knopf,Hardcover,448,2022,2022,,2022/10/19,to-read,to-read (#230),to-read,,,,0,0
34079578,The Dollmaker of Krakow,R.M. Romero,"Romero, R.M.",,"=""1524715395""","=""9781524715397""",0,4.09,Delacorte Press,Hardcover,336,2017,2017,,2022/10/17,to-read,to-read (#229),to-read,,,,0,0
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,"Spiegelman, Art",,"=""0394541553""","=""9780394541556""",5,4.39,Pantheon Books,Hardcover,159,1991,1986,2022/10/10,2022/10/02,,,read,,,,1,0
59366231,The Night Ship,Jess Kidd,"Kidd, Jess",,"=""1982180811""","=""9781982180812""",0,3.66,Atria Books,Hardcover,400,2022,2022,,2022/10/04,to-read,to-read (#228),to-read,,,,0,0
59807954,Other Birds,Sarah Addison Allen,"Allen, Sarah Addison",,"=""1250019869""","=""9781250019868""",4,4.02,St. Martin's Press,Hardcover,290,2022,2022,2022/10/01,2022/09/29,,,read,,,,1,0
45300567,The Maidens,Alex Michaelides,"Michaelides, Alex",,"=""1250304458""","=""9781250304452""",3,3.62,Celadon Books,Hardcover,337,2021,2021,2022/09/28,2020/12/21,,,read,,,,1,0
36307674,"Rule of Wolves (King of Scars, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""1510109188""","=""9781510109186""",4,4.35,Orion Children's Books,Paperback,592,2021,2021,2022/09/25,2022/09/06,,,read,,,,1,0
60457812,Remarkably Bright Creatures,Shelby Van Pelt,"Pelt, Shelby Van","Marin Ireland, Michael Urie","=""""","=""""",5,4.38,HarperAudio,Audible Audio,,2022,2022,2022/09/21,2022/09/20,,,read,,,,1,0
51700803,Eat a Peach,David Chang,"Chang, David",Gabe Ulla,"=""152475921X""","=""9781524759216""",0,3.88,Clarkson Potter Publishers,Hardcover,291,2020,2020,2022/09/19,2022/09/19,,,read,,,,1,0
41973680,The Moving Finger (Miss Marple #4),Agatha Christie,"Christie, Agatha",Joan Hickson,"=""""","=""""",0,3.86,HarperCollins Publishers Ltd,Audible Audio,,2006,1942,2022/09/06,2022/09/06,,,read,,,,1,0
22967544,The Lufthansa Heist,Henry Hill,"Hill, Henry",Daniel Simone,"=""1493008498""","=""9781493008490""",2,3.77,Lyons ,Hardcover,384,2015,2015,2022/08/31,2022/08/27,,,read,,,,1,0
50520939,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,"=""""","=""""",3,3.57,,Kindle Edition,376,2020,2020,2022/08/27,2022/01/19,,,read,,,,1,0
6659737,"Slaughter in the Cotswolds (Thea Osborne, #6)",Rebecca Tope,"Tope, Rebecca",,"=""0749079444""","=""9780749079444""",0,3.60,Allison and Busby,Hardcover,318,2009,2010,,2022/08/14,,,read,,,,1,0
51530580,"Malice (Malice Duology, #1)",Heather   Walter,"Walter, Heather",,"=""1984818651""","=""9781984818652""",0,3.94,Del Rey,Hardcover,470,2021,2021,,2022/08/09,to-read,to-read (#227),to-read,,,,0,0
53746807,Sparks Like Stars,Nadia Hashimi,"Hashimi, Nadia",,"=""0063008289""","=""9780063008281""",0,4.29,William Morrow,Hardcover,464,2021,2021,,2022/08/09,to-read,to-read (#226),to-read,,,,0,0
30969875,Bull,David Elliott,"Elliott, David",,"=""0544610601""","=""9780544610606""",0,3.84,HMH Books for Young Readers,Hardcover,200,2017,2017,,2022/08/09,to-read,to-read (#225),to-read,,,,0,0
17332243,"Hild (The Hild Sequence, #1)",Nicola Griffith,"Griffith, Nicola",,"=""0374280878""","=""9780374280871""",0,3.84,"Farrar, Straus and Giroux",Hardcover,546,2013,2013,,2022/08/09,to-read,to-read (#224),to-read,,,,0,0
54424460,The Light of the Midnight Stars,Rena Rossner,"Rossner, Rena",,"=""031648346X""","=""9780316483469""",0,3.57,Redhook,Hardcover,416,2021,2021,,2022/08/05,to-read,to-read (#223),to-read,,,,0,0
55215339,"A Touch of Darkness (Hades x Persephone Saga, #1)",Scarlett St.  Clair,"Clair, Scarlett St.",,"=""""","=""""",0,3.81,Scarlett St. Clair,Kindle Edition,379,2020,2019,,2022/08/05,to-read,to-read (#222),to-read,,,,0,0
54864318,Folklorn,Angela Mi Young Hur,"Hur, Angela Mi Young",,"=""1645660168""","=""9781645660163""",0,3.64,Erewhon,Hardcover,416,2021,2021,,2022/08/05,to-read,to-read (#221),to-read,,,,0,0
58730081,My Perfect Daughter,Sarah A. Denzil,"Denzil, Sarah A.",,"=""""","=""""",2,4.10,,Kindle Edition,353,2022,2022,2022/08/04,2022/08/03,,,read,,,,1,0
17827201,The Long Way Home: A Journey Into History with Captain Robert Ford,Ed Dover,"Dover, Ed",,"=""""","=""""",0,4.26,Ed Dover,Kindle Edition,201,2010,1998,,2022/08/04,to-read,to-read (#220),to-read,,,,0,0
59960488,"Royal Valentine (A Museum of Literature Romance, #1)",Jenn McKinlay,"McKinlay, Jenn",,"=""""","=""9798201101268""",2,3.31,"Draft2Digital, LLC | JMO Ink",ebook,105,2022,2022,2022/08/03,2022/08/03,,,read,,,,1,0
16319,"The Body in the Library (Miss Marple, #2)",Agatha Christie,"Christie, Agatha",,"=""157912626X""","=""9781579126261""",0,3.82,Black Dog & Leventhal Publishers,Hardcover,191,2006,1942,2022/07/23,2022/07/23,,,read,,,,1,0
58132544,"A River Enchanted (Elements of Cadence, #1)",Rebecca   Ross,"Ross, Rebecca",,"=""0063055988""","=""9780063055988""",5,4.08,Harper Voyager,Hardcover,480,2022,2022,2022/07/16,2022/07/14,,,read,,,,1,0
40514431,Evvie Drake Starts Over,Linda  Holmes,"Holmes, Linda",,"=""0525619240""","=""9780525619246""",0,3.82,Ballantine Books,Hardcover,289,2019,2019,2022/07/11,2022/07/11,,,read,,,,1,0
49104882,Peter Pan: An Audible Original Drama,J.M. Barrie,"Barrie, J.M.","Eleanor Worthington-Cox, Gerran Howell, Rupert Everett, Adeel Akhtar","=""""","=""""",3,4.04,Audible Originals,Audible Audio,,2019,1911,2020/04/22,2020/02/02,audible,audible (#116),read,,,,1,0
55650158,Take My Hand,Dolen Perkins-Valdez,"Perkins-Valdez, Dolen",,"=""0593337697""","=""9780593337691""",3,4.36,Berkley,Hardcover,359,2022,2022,2022/07/08,2022/01/19,,,read,,,,1,0
58783802,When Women Were Dragons,Kelly Barnhill,"Barnhill, Kelly",,"=""0385548222""","=""9780385548229""",4,3.84,Doubleday /Anchor Books Edition,Paperback,367,2023,2022,2022/07/02,2022/06/17,,,read,,,,1,0
11468955,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,"Harkness, Deborah",,"=""0143119680""","=""9780143119685""",4,4.02,Penguin Books,Paperback,579,2011,2011,2022/06/21,2019/05/09,,,read,,,,1,0
52458443,Eligible,Curtis Sittenfeld,"Sittenfeld, Curtis",Cassandra Campbell,"=""""","=""""",2,3.60,Random House Audio,Audible Audio,14,2016,2016,2016/01/01,2018/04/28,audible,audible (#54),read,,,,1,1
32025298,"The Woman Who Smashed Codes: A True Story of Love, Spies, and the Unlikely Heroine who Outwitted America's Enemies",Jason Fagone,"Fagone, Jason",,"=""0062430483""","=""9780062430489""",3,4.09, Dey Street Books,Hardcover,444,2017,2017,2022/06/15,2022/06/15,,,read,,,,1,0
58608387,The Counselors,Jessica  Goodman,"Goodman, Jessica",,"=""0593524225""","=""9780593524220""",0,3.54,Razorbill,Hardcover,343,2022,2022,,2022/06/13,to-read,to-read (#219),to-read,,,,0,0
58725025,"Ordinary Monsters (The Talents Trilogy, #1)",J.M. Miro,"Miro, J.M.",,"=""1250833663""","=""9781250833662""",0,3.78,Flatiron Books,Hardcover,672,2022,2022,,2022/06/13,to-read,to-read (#218),to-read,,,,0,0
49833634,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822187""","=""9781984822185""",3,3.81,Crown,Paperback,305,2020,2018,2022/06/10,2020/08/13,,,read,,,,1,0
55661557,"The Mysterious Affair at Styles (Hercule Poirot, #1)",Agatha Christie,"Christie, Agatha",Richard Armitage,"=""""","=""""",4,4.00,Audible Studios,Audible Audio,7,2020,1920,2022/06/07,2022/06/01,audible,audible (#166),read,,,,1,0
40604846,Nothing to Envy: Ordinary Lives in North Korea,Barbara Demick,"Demick, Barbara",,"=""""","=""""",4,4.45,Spiegel & Grau,Kindle Edition,338,2009,2009,2022/05/31,2021/12/29,,,read,,,,1,0
34066798,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",4,4.32,Penguin Books,Paperback,462,2019,2016,2020/04/09,2017/12/08,audible,audible (#112),read,,,,1,1
56554281,"This Woven Kingdom (This Woven Kingdom, #1)",Tahereh Mafi,"Mafi, Tahereh",,"=""0062972464""","=""9780062972460""",3,3.95,HarperCollins,ebook,512,2022,2022,2022/05/16,2022/05/03,,,read,,,,1,0
58988437,The Scent of Burnt Flowers,Blitz Bazawule,"Bazawule, Blitz",,"=""059349623X""","=""9780593496237""",0,3.48,Ballantine Books,Hardcover,233,2022,2022,,2022/05/01,to-read,to-read (#217),to-read,,,,0,0
55939506,The Final Girl Support Group,Grady Hendrix,"Hendrix, Grady",,"=""0593201256""","=""9780593201251""",0,3.51,Berkley ,Kindle Edition,352,2021,2021,,2022/05/01,to-read,to-read (#216),to-read,,,,0,0
59838811,Upgrade,Blake Crouch,"Crouch, Blake",,"=""0593157532""","=""9780593157534""",0,3.81,Ballantine Books,Hardcover,352,2022,2022,,2022/05/01,to-read,to-read (#215),to-read,,,,0,0
55338916,Against the Loveless World,Susan Abulhawa,"Abulhawa, Susan",,"=""""","=""""",4,4.50,Simon & Schuster Audio,Audible Audio,14,2020,2019,2022/05/01,2020/09/14,,,read,,,,1,0
826674,"The ABC Murders (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha",,"=""0007119291""","=""9780007119295""",4,4.03,William Morrow; HarperCollins,Paperback,252,2011,1936,2022/04/23,2022/04/21,,,read,,,,1,0
53190341,The Switch,Beth O'Leary,"O'Leary, Beth","Alison Steadman, Daisy Edgar-Jones","=""""","=""""",4,3.94,Quercus,Audible Audio,11,2020,2020,2022/04/20,2022/04/16,,,read,,,,1,0
58587145,Woman of Light,Kali Fajardo-Anstine,"Fajardo-Anstine, Kali",,"=""0525511326""","=""9780525511328""",0,3.65,One World,Hardcover,336,2022,2022,,2022/04/19,to-read,to-read (#214),to-read,,,,0,0
59228212,Ten Tomatoes that Changed the World: A History,William   Alexander,"Alexander, William",,"=""1538753324""","=""9781538753323""",0,3.98,Grand Central Publishing,Hardcover,320,2022,2022,,2022/04/19,to-read,to-read (#213),to-read,,,,0,0
59808133,"Lavender House (Evander Mills, #1)",Lev A.C. Rosen,"Rosen, Lev A.C.",,"=""1250834228""","=""9781250834225""",0,3.87,Forge Books,Hardcover,274,2022,2022,,2022/04/19,to-read,to-read (#212),to-read,,,,0,0
59349398,Nuclear Family,Joseph  Han,"Han, Joseph",,"=""1640094865""","=""9781640094864""",0,3.22,Counterpoint,Hardcover,320,2022,2022,,2022/04/19,to-read,to-read (#211),to-read,,,,0,0
59364147,Shmutz,Felicia Berliner,"Berliner, Felicia",,"=""1982177640""","=""9781982177645""",0,3.52,Atria Books,Kindle Edition,263,2022,2022,,2022/04/19,to-read,to-read (#210),to-read,,,,0,0
57882343,The Woman in the Library,Sulari Gentill,"Gentill, Sulari",,"=""1464215871""","=""9781464215872""",0,3.51,Poisoned Pen Press,Paperback,267,2022,2022,,2022/04/19,to-read,to-read (#209),to-read,,,,0,0
58772761,Cult Classic,Sloane Crosley,"Crosley, Sloane",,"=""0374603391""","=""9780374603397""",0,3.29,MCD,Hardcover,304,2022,2022,,2022/04/19,to-read,to-read (#208),to-read,,,,0,0
59365049,The Evening Hero,Marie Myung-Ok Lee,"Lee, Marie Myung-Ok",,"=""1476735077""","=""9781476735078""",0,3.82,Simon & Schuster,Hardcover,430,2022,2022,,2022/04/19,to-read,to-read (#207),to-read,,,,0,0
55985019,House of Names,Colm Tóibín,"Tóibín, Colm","Juliet Stevenson, Charlie Anson, Pippa Nixon","=""""","=""""",0,3.57,Simon & Schuster Audio,Audible Audio,,2017,2017,,2022/04/15,to-read,to-read (#206),to-read,,,,0,0
58395049,True Biz,Sara Nović,"Nović, Sara",,"=""0593241509""","=""9780593241509""",4,4.07,Random House,Hardcover,386,2022,2022,2022/04/15,2022/04/15,,,read,,,,1,0
57676238,Matrix,Lauren Groff,"Groff, Lauren",Adjoa Andoh,"=""""","=""""",4,3.68,Penguin Audio,Audible Audio,12,2021,2021,2022/04/15,2021/11/25,,,read,,,,1,0
54335035,Thin Places,Kerri ní Dochartaigh,"Dochartaigh, Kerri ní",,"=""1786899639""","=""9781786899637""",0,3.81,Canongate Books Ltd.,Hardcover,255,2021,2021,,2022/04/15,to-read,to-read (#205),to-read,,,,0,0
43697186,Red at the Bone,Jacqueline Woodson,"Woodson, Jacqueline",,"=""0525535276""","=""9780525535270""",4,3.96,Riverhead Books,Hardcover,196,2019,2019,2022/04/10,2020/08/13,,,read,,,,1,0
46223395,"King of Scars (King of Scars, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250618975""","=""9781250618979""",5,4.16,Square Fish,Paperback,528,2020,2019,2022/04/04,2022/04/03,,,read,,,,1,0
53418394,"For the Wolf (Wilderwood, #1)",Hannah F. Whitten,"Whitten, Hannah F.",,"=""0316592781""","=""9780316592789""",2,3.60,Orbit Books,Paperback,437,2021,2021,2022/04/04,2021/08/01,,,read,,,,1,0
29587211,The Patriots,Sana Krasikov,"Krasikov, Sana",,"=""0385524412""","=""9780385524414""",0,3.84,Spiegel & Grau,Hardcover,538,2017,2017,,2022/04/04,to-read,to-read (#204),to-read,,,,0,0
58214333,The Swimmers,Julie Otsuka,"Otsuka, Julie",,"=""0593321332""","=""9780593321331""",4,3.66,Knopf,Hardcover,176,2022,2022,2022/04/03,2022/03/01,,,read,,,,1,0
60495047,The Last Goddess,Kateřina Tučková,"Tučková, Kateřina",Andrew Oakland,"=""1542036364""","=""9781542036368""",0,4.02,Amazon Crossing,Kindle Edition,421,2022,2012,,2022/03/15,to-read,to-read (#201),to-read,,,,0,0
60416467,Vladimir,Julia May Jonas,"Jonas, Julia May",,"=""""","=""""",3,3.44,,Hardcover,238,,2022,2022/03/26,2022/03/22,,,read,,,,1,0
37854049,The Sisters of the Winter Wood,Rena Rossner,"Rossner, Rena",,"=""035651143X""","=""9780356511436""",4,3.52,Redhook,Hardcover,464,2018,2018,2022/03/20,2019/02/27,,,read,,,,1,1
58085226,Fencing with the King,Diana Abu-Jaber,"Abu-Jaber, Diana",,"=""0393867714""","=""9780393867718""",0,3.69,W. W. Norton & Company,Hardcover,320,2022,2022,,2022/03/16,to-read,to-read (#203),to-read,,,,0,0
